-5.209093425309467562e-02,7.923008746039285344e-02
2.088791269973860887e-02,4.700164946877479627e-02
1.175076027049923311e-02,-3.620429038636707730e-02
2.758951501843863799e-02,-7.659386862936480578e-02
-9.099217924958331871e-02,8.618443667367781114e-02
8.616417569441421447e-04,-3.424175677112106103e-02
3.120897320014753059e-03,5.081478573048101542e-03
1.895226814778357832e-02,-5.618892304272021104e-02
6.182591742956229652e-02,-6.465987097361675096e-02
3.913610268158002059e-02,-1.348685130034215640e-01
-5.522899681453109777e-02,-2.472416663003179291e-02
1.820562483669449722e-03,-5.134255067130093046e-03
-2.716321855188614381e-02,3.781755014992524422e-02
6.929280423408290535e-02,8.695885543809046825e-02
-2.639793977688543493e-03,7.382631972307861223e-02
9.351846663643094415e-02,9.871468643931245734e-02
2.968716626522711899e-03,1.512734160509555947e-02
-4.019080948296873540e-02,-5.066075421558324798e-02
-5.699353976272791139e-02,8.221358605226082583e-03
7.393189509079967081e-02,7.175827822032276870e-02
-3.442787196423922197e-02,9.244766554665517777e-02
4.901426457411914989e-02,1.384876983183609689e-01
-5.021578839978871897e-04,-8.139570622932688557e-03
8.048769164003390097e-02,-1.689378773878227880e-02
-2.118746430067038695e-04,-3.792945048745082880e-03
-1.398016429877829703e-02,5.180130326292749915e-02
-4.002631069361672900e-02,3.824731157707984830e-02
2.127098591348088562e-03,1.399410538650762252e-02
-8.774704183265871760e-02,-4.223810334067226724e-02
-4.770780168205043283e-03,2.199556200834386962e-03
-3.084502983554519850e-02,3.509900393235720895e-02
-4.892611706418349693e-02,-8.207289622430349874e-02
1.215058406309320370e-03,1.545905623629437002e-02
3.125739400893976644e-03,1.546400751513582993e-02
4.271538898025863118e-02,-9.530507914152336335e-02
3.672212160713591959e-03,3.226560591233389782e-03
2.750677445966077852e-03,-4.035507697243314977e-05
-5.303142728869769673e-02,-7.031018742890264572e-02
4.770178784190007293e-02,7.391456457367739930e-02
3.089359513484626202e-02,-2.685715101278441860e-02
-2.634561453439472276e-02,-5.575298081826118163e-03
-2.793499402771709370e-02,-4.748553276442832316e-02
-2.099647593623338478e-03,-5.565664412804660621e-02
-1.674733899775383405e-03,-4.564044267116059046e-03
2.280534828473839305e-03,4.024445940410543467e-03
4.123779769571399821e-03,6.931888758844084557e-03
-1.085158885159418461e-02,5.241322622197479991e-02
6.815093888327912247e-04,1.364557631138038109e-02
-5.259827645576223287e-02,-7.234524390366880997e-02
4.565225826780726359e-02,9.456617994752903808e-03
-1.106855923162638686e-02,-5.124988745685933600e-02
7.556665522512934219e-02,5.304146784190003072e-02
5.661354478475919862e-03,2.777610701857812642e-02
-1.698021878149856556e-01,-4.964220737385970778e-02
-1.671564672389384137e-02,3.910636153944838100e-03
-9.923114796433337922e-03,3.564090161329772685e-03
4.758643639914637152e-02,-9.576139466263951239e-02
-2.143061988682555888e-02,5.760051770005088917e-02
2.912290369943987267e-02,-9.715934683651181181e-02
-4.284963359842595965e-02,-1.043764507479573445e-01
-6.713100310837479294e-04,3.322581909965119547e-03
-4.532845564991522941e-02,2.302499202745083087e-02
5.741432087237927258e-03,-6.839274576514419758e-03
2.881226688792070181e-02,3.683409703862262907e-02
-3.476004669741160954e-03,5.275849174039576144e-03
-3.991821170743776320e-02,6.318680096530045198e-02
-6.283956864951226184e-02,-1.226909040596865265e-02
7.990542032623471069e-02,3.706838181605249388e-02
3.596689338668664082e-02,-8.096061995581411985e-02
5.701992175730323867e-03,5.138549521126552916e-02
-1.357983711798858677e-02,-9.188186848565998988e-02
3.712447969007149490e-02,-5.364813794966648286e-02
4.241494099551439134e-02,3.575669305997860453e-02
-4.267664324404835466e-03,-1.487748664912052869e-02
-1.822983573188001266e-04,2.931867933387419245e-02
-8.430763588062564111e-04,-1.214593984741602073e-02
-1.454655039717966253e-02,3.382484923377321318e-02
2.231492979690967091e-02,5.680606798582652633e-02
-3.663238860213657768e-03,-5.291567807489521574e-02
-4.082357974515681692e-02,-8.735421840589109588e-02
