1.014752501109449923e-01,-7.870042210065844590e-02,2.881017308550766487e-02,-1.077994412532752161e-01,1.989046644356993465e-01,1.554467676850278812e-01,-1.526987726576550103e-02,1.042298953589570060e-01,1.218152504190872787e-01,-2.689429661597321775e-01,1.824916050644848076e-01,5.771391734298252779e-02,-2.833478671216533851e-01,-4.538146282042145735e-02,7.056476030744617683e-03,2.233123734899158663e-01,-6.070469764107257887e-02,2.234847906448796384e-01,1.432121131396955904e-01,-6.019664320121970169e-02,7.981601778299955707e-02,-1.392421213435728611e-01,6.958953951880572641e-02,6.189430892498816277e-03,1.691609930784200855e-01,-2.730258258979876285e-01,-4.942601930111700358e-04,4.332602373276060043e-02,2.371493987445965068e-01,1.644594604474678146e-01,1.361734058589830244e-02,-6.550209647666374591e-02,2.936359934917872616e-01,1.554311514926184634e-01,3.166185597936969631e-01,1.633376284679679824e-01,-7.320312033592735190e-02,-2.777358398551266205e-02,-3.488798618689819414e-02,-4.619511224090785961e-02,-5.369874694890608424e-02,1.278968553198156222e-01,-3.853920662158046850e-01,1.726732992013028101e-01,-8.710822253210104282e-02,4.184122860625328483e-02,2.187262457333084276e-01,-9.677787278792537862e-03,9.737564899305338473e-02,-2.972501646560260502e-01,-3.986444105876520427e-01,-6.987087766573557568e-03,-3.203968060355241176e-01,8.378046719254324259e-02,-5.002880736446301858e-03,1.408267853859931397e-02,2.396290423162041744e-02,-2.990598120716927988e-01,5.422064637901168743e-02,-1.301910077148017153e-01,-4.599333726544941464e-02,5.470978245845796450e-02,-3.557846984442799426e-02,-1.360843149136174712e-01,3.661181650900544038e-02,-2.044860031268203870e-01,6.898521864919647528e-02,-2.552210523913322950e-03,-6.771560233272619356e-02,-9.281549881883922881e-02,1.716663309622193934e-01,-1.554659234756151920e-01,1.737305637461043217e-01,2.892052114680193631e-01,1.194508928687930821e-01,-4.636606955174147476e-02,-1.383682920596284172e-01,2.397305489469649022e-03,-2.398433490374935265e-02,-2.232194639002341441e-01
5.739972230975517661e-03,-7.729988940246736162e-02,-1.249329831615451393e-02,-1.280311652383197274e-01,6.489266531266124627e-02,1.652741001965032652e-01,-1.513954834014838158e-01,-1.310409213674764151e-01,-1.058506377865420511e-01,-2.364289016546562150e-01,-1.888590446142904555e-01,8.264683228342084576e-02,-1.620669663498003343e-01,1.418766740792097858e-01,5.304587022319330603e-02,1.799328349121557258e-01,-5.530247807222564427e-02,1.944774370117969553e-01,1.645258061526288507e-01,-1.960492805952664952e-01,1.629649118349365405e-02,-8.173245907303304525e-02,-5.868956949699778020e-02,-2.280731333843151465e-02,1.423497941503449049e-01,-1.182413191664795638e-01,2.127859344478600923e-01,-2.295529637422564703e-02,3.159140446904716570e-02,2.323342942510005782e-01,-1.032272472788501871e-01,-1.038274032639404515e-01,8.201113393851125477e-02,2.829819839581761420e-01,1.902080661081263779e-01,9.205953294258202579e-02,6.483413534218930574e-02,4.110860337578445267e-02,-1.847917255466751882e-02,-4.657415140043303509e-02,-1.109092078902940703e-01,1.563455154172921011e-02,3.568080294273594938e-02,-2.779945285982546310e-02,-1.215208457969072821e-02,2.458165350954071016e-01,5.027129150172143790e-02,1.366108617961327432e-01,-1.054649687073795777e-01,-1.804178960482431468e-03,-1.264717415336245876e-01,2.157261016031152834e-01,-2.245611962232080261e-01,-1.718159495263918979e-01,-1.872507555626980458e-01,-5.002433558062582830e-02,9.314442908976701407e-02,-1.381319389550503263e-01,-2.662949074283312012e-02,1.625701714737436687e-01,1.973498006969131024e-01,-1.691654341659397723e-02,-5.225250743057005542e-02,-1.300732385720927420e-01,-1.463538379179208093e-01,-1.299474802976825216e-01,-1.501385385603071394e-02,1.353628419277345396e-01,9.143024264768757903e-02,-9.314663462455678722e-02,-2.146357974440676053e-01,-1.443618316920672329e-01,1.170636952577265161e-01,2.043562431761837828e-01,2.144274413544426938e-01,-5.765830312661483076e-02,-1.436048825219179148e-01,1.010299242881352588e-01,1.060271976573231613e-02,-1.442942727501716760e-01
6.393275883545854014e-03,1.567169164856908326e-01,-4.103076811003766172e-02,2.912052784780728709e-01,-1.434127665104086291e-01,-1.709492410935025686e-01,2.199918717811976399e-01,1.522999593709416788e-01,-4.695943526798830592e-02,1.023163185225603872e-01,-4.563076801279749434e-02,1.942157984793559458e-02,1.743671153792817341e-01,1.459760757747100290e-01,4.786310035162791993e-02,-1.436239948511142950e-01,6.709957320731937958e-02,-2.324802977836232243e-01,-1.274167857570028817e-01,2.180956595154585065e-01,-1.951225987881021751e-01,2.268434067665679177e-01,-7.229959326854826229e-02,-8.523626773850538629e-02,-2.657812850697462426e-01,3.060727844180256563e-01,-1.846612963552258721e-02,-7.244794693619867332e-02,-2.192774694036030703e-01,-1.329456957626160007e-01,-8.496392732120579272e-02,6.053671880098383980e-03,-1.699783995415007909e-01,-4.152218970955593585e-02,-3.586740920320481973e-01,-1.305119704354423260e-01,1.038107837350559252e-03,9.283604509705356556e-02,4.051082016393760254e-02,9.448123127829281820e-02,2.808428436032493480e-01,-3.377668103071352346e-01,1.609563178012394236e-01,4.628390291277491297e-02,1.937058443335908792e-02,6.044366235676468940e-02,-2.512172427460880875e-01,8.004560275225207355e-02,2.264286946416354529e-01,1.658568338345467741e-01,1.729800796610574121e-01,-2.198271256994520917e-01,2.507433997895248123e-01,-7.768760896007588859e-03,1.967473056160438938e-01,5.013262089020381618e-02,-9.815933342786563667e-03,2.192044653332756721e-01,2.348360061953538164e-02,1.366923130235652983e-01,1.057592690044258793e-01,-3.453259327924868005e-02,8.224086239001471288e-02,1.890855206862635252e-01,1.811545656723426989e-01,2.598507058202849107e-01,2.178552523339788161e-01,-9.172597817826461108e-02,-4.608376968680986951e-02,-7.208361852893035993e-02,-1.014182400200435985e-01,3.352599846967778130e-01,-5.323101377031656117e-02,-2.966458864208020296e-01,-1.975938354876556058e-01,1.223312071197132228e-01,2.611714162097567571e-01,7.053324518727968617e-02,6.402609214374255231e-02,2.742879164562201377e-01
1.114545193501877834e-01,-2.729399302590212462e-01,-3.051728767786012209e-01,-2.082459874001448830e-01,-1.149057226777097929e-01,1.657893828006937187e-01,-1.825440786808706639e-01,-3.224533887511256136e-01,-1.981481061307433233e-01,-2.225584797600264342e-01,-5.367518869658601810e-01,1.965049047925132020e-01,-1.925616831752997513e-02,1.326127725529928358e-01,8.755902843545830538e-02,-3.450770807213078203e-03,-1.091282687470443019e-01,1.187260505862567511e-01,3.031886296220397958e-01,-1.631974795613599372e-01,-1.641915796673157069e-01,-1.468438500450073847e-01,4.792702902950925908e-02,2.280591797934618942e-02,7.819905402358474922e-02,1.005136644271429486e-01,2.610320749737384816e-01,-2.859466941430403031e-01,-5.951208573524860435e-02,1.710376857712914977e-01,-7.960961102153392421e-02,-1.935558958534501148e-02,-7.612387223105618328e-02,2.130179472860553869e-01,-6.389906292189927173e-02,-1.339088904373162692e-01,2.184331484106219815e-02,9.208118781678768794e-02,-3.803013605104945544e-02,-2.165015993102905045e-01,-9.072588497922205730e-02,-1.307125389657107228e-02,4.640779339099458667e-02,-3.040770336018377429e-01,-3.424618030326161133e-02,2.839055476150808000e-01,1.320892013471250959e-01,1.982575420535702126e-01,-7.174357234973224862e-02,2.166174413214978500e-01,1.491990078142457210e-01,2.874157172255966675e-01,1.490581925823950341e-02,-2.551759662576298382e-01,-1.285773124799436395e-01,-7.544360344825021270e-02,5.317348221507459116e-02,-3.749595044484250322e-02,-2.338012066551297397e-01,2.999222305831837909e-01,3.245530677335685121e-01,-3.862052485453411343e-02,7.937239311966753919e-02,-1.630921813216374139e-01,-1.046081861652367606e-01,-9.602002722365184095e-02,-1.285436864028093318e-01,3.163955600215027086e-01,1.758478764856193088e-01,-1.056600090901418515e-01,-7.546856853228653961e-01,4.029881885033535782e-02,6.994229451788525065e-02,9.449679596657169223e-02,1.271804144460076946e-01,-2.513209382236417655e-01,-1.826204512254493983e-01,-1.495410064654293866e-02,8.086150753504052491e-02,8.020968615643693858e-03
-5.538846013407516811e-02,1.463947062165839863e-01,3.991419285162059460e-02,-8.734125194982035600e-02,4.158773715741025112e-02,7.840807075902055112e-02,2.262199377681754775e-02,2.546683371694415110e-02,2.454461801836397006e-01,-7.067838497535235132e-02,1.635141886788199495e-01,-4.558896451138467337e-02,-4.713718528183909184e-02,-1.934289598549428224e-01,-8.804733698208892789e-02,4.510666960681677939e-02,-9.358251693698836637e-02,1.508232972557007057e-01,-1.260057606299084532e-01,-9.932512682535304949e-02,1.698087641785462898e-01,4.181651022503615062e-03,8.660757516652888011e-02,-7.507778109025631252e-02,1.052400977582314962e-01,-2.422137878359358620e-01,1.925167782508215367e-02,4.131857013266910378e-02,2.297255982571025923e-01,1.388469383753750397e-01,5.886364403341760865e-03,-1.252627676317195071e-01,2.469538435549070710e-01,1.093303562558674141e-01,2.346678580752699916e-01,1.614660222308890170e-01,8.695079142784460646e-02,3.206765189038456032e-02,7.902672275442064465e-02,1.285364060314132806e-01,-1.441774687429455415e-01,2.095316317989705246e-01,-2.489325187103934023e-01,2.166788079208716022e-01,-9.290234701007898943e-02,-1.237690962611606160e-01,-5.728672798657486256e-03,-1.891131239815246334e-01,2.120017087790296295e-02,-1.115999337207428804e-01,-1.425704192261074421e-01,1.721576153294055236e-02,-6.535400804929310248e-02,1.832580998986889920e-01,-5.398673361030429524e-02,-8.352679133456122895e-02,5.895999940351333117e-03,-1.729969924252725832e-01,7.759903366662142254e-02,-3.173605803770984668e-01,-1.465134135478452504e-01,2.088968774254719787e-02,-8.728127382659527089e-02,-5.947694376167516478e-02,2.006731407849085547e-01,1.451227694522964906e-01,-3.681928759423603974e-03,1.952149140974229757e-02,-4.224860952306529888e-02,-3.938460179242944670e-02,7.987850164310297818e-02,1.246852030785959055e-02,6.465753018390660301e-02,3.520383502071341986e-02,1.685180234196566595e-01,1.976855139970804254e-01,-2.502352058991564807e-02,1.106407760080925159e-02,5.247643400989021600e-02,-9.419603281966909547e-02
-1.006445734717895529e-01,1.077693085755437180e-01,1.182347230671593058e-01,1.687958619415926009e-01,-5.078941352704686996e-02,-9.355950656052557102e-02,1.914620552221276417e-01,1.853260176792194958e-01,2.796229857551202347e-01,1.270693037814581428e-01,1.123519247674119315e-01,-1.975937543240795236e-01,6.305109395149417761e-02,-1.311481954224702484e-01,-2.568984403607969466e-02,-9.432936330552828263e-02,5.322855167977947471e-02,-1.744670833983697489e-01,-3.179481573519902793e-01,8.853021928686859165e-02,1.194569701863354566e-01,2.078151561000190217e-01,1.847602689242741625e-02,7.916875320532297533e-02,-1.331246020460128965e-01,-1.083842409325740663e-01,-1.110229301500771371e-01,2.079782573874410234e-01,-1.459322047776745804e-02,-1.634595105735805187e-01,-7.043900196152341753e-02,6.842821822378786223e-02,2.179049012856985185e-02,-1.762377864107039782e-01,-1.222155595939288242e-01,2.979237503662382665e-03,-5.253089469525324545e-02,-9.923959953148370206e-02,-2.912598443584539162e-02,9.690550382757549819e-02,-1.698982918746656801e-03,-8.516793001130351648e-02,9.010940469136520525e-02,4.713053445932761237e-02,-3.611217251071392048e-02,-1.094472728132318967e-01,-2.840749321621872103e-01,-2.536805769388213450e-01,1.144190411339377766e-01,-9.411597096347912306e-02,1.103442664755374947e-01,-3.499863679805324534e-01,-4.311993408012823603e-02,1.806223623320057647e-01,2.016570695834695240e-02,4.878516486345583353e-02,-9.779424287553604989e-02,8.231783792207233996e-02,1.706691116031765210e-01,-4.286329709618615369e-01,-2.137299340347048604e-01,-4.995958157285029788e-02,-1.040926413385621779e-01,1.355946817643738367e-01,1.385560025771382930e-01,1.467943858957034275e-01,2.131968981176628752e-01,-1.539750943206946443e-01,-2.279817455477915755e-01,-7.716415623893928266e-02,1.077647201418940048e-01,5.615049268140077411e-03,-1.658961038643067820e-01,-2.751133968282037587e-02,-2.120561609779536560e-01,7.588588799348981728e-02,1.885772901155290671e-01,-9.475371226773576794e-02,3.547292013389027887e-02,1.116464080669439113e-01
-6.942208453548030789e-02,2.915978413153132859e-02,7.012390766634671313e-02,-3.643141355869706360e-02,1.777515293211094083e-01,2.580739907408289291e-01,-6.626208797692333119e-02,1.402410249275129195e-01,-3.976116000745170270e-02,-1.752151008007829247e-01,5.095265946760042797e-02,1.198243228459069075e-02,-1.855667288537259374e-01,-5.069571987452280160e-02,4.289446532533193468e-02,2.727751789154165829e-01,-1.445332847599040647e-02,8.502196197617027662e-02,1.465444500400250039e-01,-1.344587942763229016e-01,2.004080190902906566e-01,-1.661520886015700749e-01,1.566507940325626014e-02,-8.170372449534092640e-02,9.991708390333402245e-02,-1.339234014430258357e-01,5.732965898047712866e-02,-1.869428528556580510e-02,1.313371265485412387e-01,9.332113320965572389e-02,7.843838223672838783e-02,6.004329192376032381e-02,2.773244896219769218e-01,1.419178442311643251e-01,1.982669798992969801e-01,1.494353642514108238e-01,-2.330201465276422398e-02,-5.473838644808707438e-02,6.165126671378032275e-02,8.506329790639182570e-03,-1.378575927251387001e-01,2.363352350282413861e-01,-2.038299582469345339e-01,1.153640960922579783e-01,-2.956343099147112213e-02,1.260839272021979651e-01,1.228651541699136429e-01,-1.070765084026832209e-01,7.914560069038774001e-03,-7.593460272736574090e-02,-1.642173426529582592e-01,1.344717683414849985e-01,-1.102801446943187241e-01,8.915114099904387912e-02,-6.394737395212540809e-02,1.803946339351743949e-02,-7.123501139526992876e-02,-1.374914526133163561e-01,6.036915124098396479e-02,-6.722943837798109334e-02,9.776986948027334423e-02,-8.766855064495546190e-02,-8.931508474058946767e-02,-5.315313942977568235e-02,1.578864907086805283e-02,-5.144493576371272914e-02,-6.443859212295950656e-02,3.453636432261059097e-02,1.066512807363801246e-01,-4.817384128601048116e-02,1.471219154717117727e-01,-1.679114030167815630e-01,1.104893140307164900e-01,1.246414367299044090e-01,1.931862341855068721e-01,1.072432556857870201e-01,5.871816681362063139e-02,-2.258937099081757133e-02,9.126144317570650255e-02,-9.984015361245679454e-02
-5.468715994906679645e-02,7.562451977249290413e-02,-1.500198522529233858e-01,1.080839091789575906e-01,-1.612413506676581565e-01,-2.240780260299228277e-01,7.946936110659794106e-02,2.822352723695933582e-02,-9.944043442474698180e-02,1.104889194424184817e-01,-2.734949300552458329e-01,6.554689801514862468e-02,2.147269660696362881e-01,2.444468975969520952e-01,1.548112735600871807e-02,-1.312827440865292628e-01,-3.536824953587631298e-02,-2.657918333901053420e-02,1.719223372415988604e-01,2.277951985612213515e-01,-1.851354006056801782e-01,1.944207607290486250e-01,-2.861643926163454435e-02,-6.641488285200070063e-02,-2.238235288673044165e-01,3.326928917730298529e-01,5.613236889940444868e-03,4.348396144528376278e-03,-3.089324011642538004e-01,-7.544635311263524213e-02,7.500743213466838644e-02,1.066327674863095862e-02,-2.420878191294065229e-01,1.910952145707167094e-01,-3.886609470986521209e-01,-5.601633232591188977e-02,4.675445161625065016e-02,8.728787179284720754e-02,7.184327024728634492e-02,-8.453731302209925580e-02,3.035368137053975901e-01,-1.383127782951440177e-01,2.660851469029523186e-01,-2.273154522275830924e-01,6.934632037710808383e-02,1.307483404462566334e-01,-1.659367818508721698e-02,1.869866926687105690e-01,2.244910050625204267e-01,1.959904783118121552e-01,2.337783401252478133e-01,-1.943845369918285187e-02,1.260582227731275318e-01,4.658513546181985987e-02,1.622228252234194368e-01,6.139737455568533564e-02,6.356002023120001232e-02,2.031407009887043480e-01,-1.962336514761287010e-02,3.380955418760520081e-01,8.319548252751092499e-02,6.563722853201087171e-03,8.294286239625132950e-02,5.270890119435605453e-02,-6.660662409267503747e-02,1.329596852607259072e-01,1.151068686239153510e-01,1.612314655827165322e-01,1.078011888034243748e-01,-9.517113795506514096e-02,-1.450069799223841771e-01,2.293667908248777920e-01,1.112264197901420837e-01,-2.348368622710389209e-01,-3.373712960149152784e-02,-2.459667472194999871e-02,1.773882314117233294e-01,8.601510893428888915e-02,-6.469293563811717891e-03,1.571558478587739560e-01
7.929906581605411509e-02,1.383217067989212790e-01,-1.708722961595454948e-01,9.049943099050282436e-02,-2.527198547796911110e-01,-2.136666897419064182e-01,6.965849068965632163e-02,3.629490577871431062e-02,-1.259291373438567174e-01,4.579373084235896507e-02,-2.422257198873564443e-01,7.605295550386803605e-02,2.787698777012377338e-01,1.165646794922088891e-01,7.375869678032287435e-02,-1.237149368828609763e-01,-1.529151118220842612e-02,-4.205954740914739226e-02,2.052518307281437360e-01,1.316538690863389982e-01,-2.869410002158165329e-01,2.413395826811521871e-01,-3.937770051940270993e-02,7.286539635299547901e-02,-1.804009791201568458e-01,1.488732731181918734e-01,1.036922594300064560e-01,-1.561115532350846602e-01,-2.411756663160326275e-01,-1.777576772932028260e-01,-8.933738110348916905e-02,-1.539082096154121559e-01,-2.149855805394047248e-01,6.617383041678132072e-02,-3.032963950804384856e-01,-1.867765879687314778e-01,-1.077385726643456942e-01,-6.776747118561658734e-02,9.614724338514651913e-02,7.362742627447714516e-02,1.422629701570269634e-01,-2.492771869995671907e-01,2.412605962424407557e-01,-2.128121285910545279e-01,1.298076487761215536e-02,2.059542088030934248e-01,-1.144474709035693122e-01,2.972593347468887592e-01,1.023195084215268585e-01,2.292608408850665136e-01,2.805555647488508497e-01,-1.240390550740984657e-02,2.891558912936224024e-01,-9.280689021718073473e-02,1.581249978331001060e-01,-1.017669094784722505e-01,-7.524959969473996035e-02,3.022454475858477041e-01,-2.137428020414596230e-01,1.673984801201047479e-01,1.683503098519915642e-01,-6.796216497085610930e-02,-9.739835242374682289e-02,2.108760648642989677e-01,-1.125816978681391800e-01,2.001729843025850386e-01,7.303864429807581382e-02,2.372716895466753795e-01,8.759595182723811657e-02,-1.077752742845611289e-01,-1.449497983806302681e-01,3.023994740349724153e-01,-3.823938845880210657e-02,-1.591645231467072596e-01,-1.489496326219434674e-01,5.183045052456528717e-02,2.405766219295563946e-01,-8.371088786034016141e-03,-8.361498115599141912e-02,5.198073506528701204e-02
8.999677684285872781e-02,-1.292741665544484553e-01,-1.475083861302731447e-01,3.070804839954974913e-02,-1.332801461652531327e-01,1.085936075643398335e-01,-8.871629960513634228e-02,-2.581601779832941035e-01,-1.294522498689806567e-01,-1.561014383373455876e-02,-4.294507639985268299e-01,2.599166497078072569e-01,6.548642252378136797e-02,2.797753161544641598e-01,2.182698653372658337e-02,3.691338781987106576e-02,3.578827774292577240e-03,3.248446443166974618e-02,2.622959136925631096e-01,1.573021323649045899e-02,-2.065017160467629009e-01,-1.108331054711814007e-01,-3.029332693752772102e-02,6.459894006244465414e-02,1.239762017086594101e-02,2.447365069358717060e-01,1.887426063084796379e-01,-2.017624236519401093e-01,-2.049916793749617661e-01,4.886144013739072978e-02,-1.093165706546955634e-01,3.038937891303293212e-02,-2.913479597508639163e-01,2.590221720543914308e-01,-1.240800135260918535e-01,-6.041241163321577068e-02,3.013057468189322269e-02,1.020379299651654262e-02,-2.784179536475363259e-02,-2.297217207638603820e-01,1.098827267080929176e-01,-4.122711012193810282e-02,2.553387118469977457e-01,-3.129887682541181992e-01,1.314055246497443027e-02,1.737885304631587580e-01,1.252422290223626500e-01,3.622270264367511428e-01,-6.372084852196831413e-03,1.650101354447665869e-01,-2.563266654160859317e-02,2.244777392309075248e-01,1.365382082624571891e-01,-2.651947621511526187e-01,7.086818156772314858e-02,-1.495273337754053113e-02,-5.173556479377198342e-02,4.999358081629773354e-02,-2.275075982789404039e-01,1.595465183891330574e-01,2.260627733450585874e-01,-1.070254309674428944e-01,-8.313829313516664377e-02,7.784765661203453535e-02,-2.376533668915335462e-01,2.528672387222368964e-02,-1.302630049195750983e-01,1.261948248059178435e-01,1.970405360100320191e-01,8.101175338161858974e-02,-6.983491974418833959e-01,9.916948273413554726e-02,2.401209445403627019e-01,-9.588944917895218800e-02,1.508104472756246206e-01,-1.142513557168622351e-01,-1.440195961963586790e-01,3.037850249542785666e-02,-7.502127090520203934e-02,-5.231001150951117284e-02
