-1.764902905422975343e-01
-1.444425811419899064e-01
-6.124998616998286738e-02
-2.281905703483824363e-02
-6.300701168339263580e-02
-1.408190356810704591e-01
-8.842670758886556071e-02
-1.258366043601090167e-01
-1.007601772982377464e-01
-1.302791618623921899e-01
-1.544638561908703855e-01
-1.831106402315514289e-02
-1.647474211311161230e-01
-1.572936271480067094e-01
-1.640890302576878679e-01
-1.455679488370479648e-02
-3.202347897871786753e-01
-1.002888845973908816e-01
-1.307456698952891017e-01
-2.182716475792862154e-01
-1.251699676718966703e-01
-1.272204013014286983e-01
-9.797628791098514367e-02
-4.759156429368090191e-02
-4.468242839003488259e-02
-1.163817857866170369e-01
-1.166365498745029934e-02
-4.036346210416855151e-02
-3.402403669370508699e-02
-8.058589387962040995e-02
-1.833086891413767683e-01
-1.043706670024920069e-01
-1.382247639950885676e-01
-1.645668903730714006e-01
-1.927098914721253886e-01
-1.515889944586755189e-01
-9.765924320815211335e-02
-4.343071835858602209e-02
-1.862540512555582173e-01
-3.450696799476456883e-02
-1.850212873566620120e-01
-7.350650507700451364e-02
-1.230858080856513243e-01
-5.759200094362541128e-02
-1.085693842380754670e-01
-3.075359886078333702e-02
-1.517320894959416633e-01
-6.877482021510232524e-02
-1.563159486264675546e-01
-2.709552872306976168e-01
-5.427491092119626076e-02
1.980821500167610077e-02
-8.554758570279920316e-02
-5.551765341781694785e-02
-2.035860557548157257e-01
-1.766706471202686701e-01
2.239311725466313144e-02
-9.199054432535197501e-02
-1.214133553790073122e-01
-1.075057088601383687e-01
-2.262820451344308148e-01
-5.199505263657727000e-02
-1.914845593126127954e-01
-1.355155083849145792e-01
-1.455180065848869497e-01
-1.979219220682026936e-01
-9.424378162552932148e-02
-1.219068021429055432e-01
-2.267795661052787459e-01
-1.340065041000390866e-01
7.469635560242068525e-03
-1.019381395025660414e-01
-1.388632607080609593e-01
-1.797554374888154505e-01
-9.814974619213474860e-02
-1.275514833342805687e-01
-1.662323901575538110e-01
-1.800067757944426861e-01
-8.368562046599263560e-02
-1.773734252356123364e-01
