1.307714305288097123e-01,2.109366971865425655e-01
-1.720392201975668445e-01,8.633510588489896886e-02
-1.066235537624238144e-01,-2.989038280453250040e-01
6.543120685583074525e-02,1.095877245281701440e-01
-1.841890068086201801e-02,-5.496991840584281031e-02
-3.349449272794580157e-01,-2.101214386748281870e-01
2.134087437723349578e-01,2.680268484685554009e-01
1.915831452721634687e-01,2.108855466691144653e-01
-3.356198626963919351e-01,-1.370556721709561276e-01
-3.274077973539684661e-01,-2.511494139575983220e-01
1.577585398150350149e-01,1.226606476137622609e-01
1.793113267805363509e-01,2.797509979084774612e-01
-9.981366066993642150e-01,-9.929159097051701854e-01
1.609523595017615660e-01,8.914716949795345458e-02
4.536537478163779613e-02,2.593048377799591145e-02
2.220584616215711543e-03,-2.887892599383128089e-02
1.060993283703884210e-01,2.667072213503994191e-02
1.226496863728567810e-01,1.834767561166999461e-01
3.315375404800000557e-03,7.001270069489534675e-02
1.823531870514615016e-01,-1.360626218695856239e-02
