-1.077221221120885919e-01,-1.347953051474909958e-01,-2.868852270110347144e-02,-1.274651360132530997e-02,-8.921688989493403721e-02,5.411562319171674407e-01,1.022222441876182997e-01,-8.451689642841409000e-02,4.098752075391217664e-01,-2.525884003887109430e-01
4.374364369890442611e-02,1.441114217739007837e-02,-3.350625889648805884e-03,8.653791054758824819e-02,-1.712016147934016241e-01,4.133743629519501250e-02,-9.450293681830809756e-02,-4.972919089895456307e-02,1.986836618629359008e-02,3.835657126477614587e-01
-1.519768894940236592e-01,-3.889217078376217690e-02,1.175089432595820965e-01,-2.534869852045620181e-02,-9.396560490141613042e-02,3.324797972296076320e-01,3.077219058673804492e-02,-1.797163989468408829e-01,3.111385962806107464e-01,-1.575181539544510123e-01
-2.343515501454828884e-02,2.799569644939664537e-02,-1.041785712253448237e-01,-1.437643426956583537e-01,-1.293696422070471641e-01,5.867370444376778654e-02,4.807705863839125543e-02,7.525414193394350248e-02,-5.423635997843766904e-02,-1.313567790749896325e-02
-1.038840004075491374e-01,1.826800543395451504e-01,-8.425379983512704118e-02,-6.565143278011084660e-02,1.069041666589216726e-02,9.351975205598849362e-04,6.703873810681197642e-02,-4.127917143464998606e-02,-1.082604236977468062e-02,-9.308282019087217585e-02
-1.377549413870353123e-01,3.954473896737706329e-02,-1.264444790638317995e-01,-1.004075189647550825e-01,-9.096962704937423816e-02,-3.163044874836093423e-01,7.556971444180793362e-02,-6.963371800176298976e-02,-9.905688295201413307e-02,5.970285450614352118e-01
-1.916370545706544692e-01,-5.790737688788900883e-02,-1.867381643395343016e-01,-1.525454946381954273e-02,-8.817285970210175794e-02,2.971881441951595981e-01,-1.121036224765654676e-01,-6.523373747699814929e-02,2.247985244503936941e-01,-8.550534688450911469e-02
1.036635795065445897e-01,6.514853501809529657e-02,-9.474080697118450467e-02,1.893607332467794196e-02,-9.901734543136647693e-02,9.429627425184243517e-02,1.857753333536124943e-02,2.279582108505370970e-03,-1.258588706340115215e-01,3.645248207036824728e-01
-1.755862304709429333e-01,-7.039389923293480622e-02,-2.399090454850609164e-02,-1.365590252520560710e-01,1.606320739335720116e-01,3.659715653878899411e-01,-9.054782407601812480e-03,-1.147139438018673491e-01,3.545501232193259411e-01,-1.041562054158915243e-02
6.013329450235008200e-02,8.044863035169315391e-02,2.795615876294950744e-02,-7.324563129936924322e-02,1.619148687387061414e-01,-7.614333585935981197e-02,1.636534819986496803e-01,-1.959350405371631382e-02,2.970097189618963948e-02,-2.926225284526030174e-02
