1.204489102294486053e-01,-5.493734489561397788e-02
3.599458513839240981e-01,-2.576243635544682720e-01
-9.376865226923585678e-03,-5.594983319377174746e-01
1.810044959337881246e-02,-9.121493839714890639e-02
2.229114899644228098e-01,-4.211310442170534962e-01
7.636638036077686431e-02,4.467835182848453601e-01
6.512306334083978188e-01,5.646494809571106499e-01
-4.152516268020887136e-01,-8.481798274811956639e-02
1.923872330154432486e-01,-5.189954843367142745e-01
-1.564561042199938690e-01,5.780942314898689371e-01
-1.884173089609312082e-02,-3.844541261806435628e-01
1.729701118036438556e-01,-2.640383034779939520e-01
2.828636666025472479e-01,4.666312833273190686e-01
7.505978546136006513e-02,1.453032645829245850e-01
-3.544077580214242684e-01,2.045249940621226004e-01
