2.825488244893904766e-02,-1.200527510416630680e-02,-7.228111536122260039e-02,4.505383006362121967e-01,-7.157241521265929329e-02,2.763123215692758206e-01,2.954650347593214543e-01,8.059899119312895210e-02,-2.834843766109394481e-01,3.599952735176313312e-01
9.448267888368820644e-02,7.730762175299893402e-02,-2.893196332465937728e-02,1.100248278017607745e-01,1.055529805740506623e-02,2.510520764088499668e-01,3.447630174509783707e-01,-1.963530294462381004e-02,-1.858213688001224551e-01,2.293276565307724724e-01
1.479986754763819128e-02,-1.106057307767310816e-01,-1.479089642707031860e-01,5.276816886394696260e-01,-2.254064369298780512e-01,3.429195402219665234e-01,2.971176068970854400e-01,-1.104505180999065528e-01,-3.797868790858124899e-01,3.834151133967135805e-01
-8.804818477334497295e-02,-6.548804669400523637e-02,3.070158265925169716e-01,1.683080965700591292e-01,3.094694455047125592e-01,-5.044405668809801881e-03,1.755431879074954016e-01,-3.954831249419765021e-02,5.249435425841932762e-02,8.653376555541610060e-02
8.801319743593641332e-02,2.952202520070249317e-02,9.874009554132905098e-02,-5.013468448128309551e-02,4.600525347745669513e-02,-7.460178373708865884e-02,-1.356962031329349005e-01,3.851651630869486892e-02,-3.634483440162163820e-02,-1.869214290333863493e-01
9.542802683802815988e-02,8.237211375451579387e-02,6.799395223362812990e-01,-2.894364954151905089e-01,4.249207087974498087e-01,-3.079838416306469526e-02,6.380201845853980536e-02,-1.037817798979801531e-01,-2.314101929830675031e-01,-2.168961750210640638e-01
-1.258053038044026350e-01,3.911151098894431050e-02,-1.185841292008323611e-01,2.709335574945977987e-01,7.362479253764919740e-02,2.307750438371587443e-01,4.092135062178443583e-01,-4.764413874385886073e-03,-9.504094446857505596e-02,3.476799921993478093e-01
-1.147239328222717375e-01,1.064070870178953909e-01,-9.600867304491292331e-02,5.334230938093682539e-01,-1.572797903403386766e-01,3.531397455592600321e-01,4.046871376635056694e-01,-2.878835491939856286e-02,-4.846357188683357298e-01,3.599455734585905731e-01
8.666630201320464633e-02,-8.526050133060569802e-02,3.760289405394604545e-01,2.391610506445679060e-02,4.834006291422928703e-01,-7.697043918818780028e-02,1.910904563815358781e-01,5.419252198250149727e-02,1.952525639230263677e-01,1.024317990758956826e-01
-6.576032965916248085e-02,2.480895929203201511e-02,5.958656722127074756e-01,-1.899823796714225632e-01,3.483258067206338460e-01,-1.779260585774986581e-01,3.152012522997550970e-01,7.848790389010412705e-02,-3.351950720187827915e-01,-2.466042303829679150e-01
