1.050839084204057416e-01,4.716007569453542492e-02
5.381745704158758664e-02,-1.168396412641769730e-02
2.112960183573177331e-02,1.069665642866541588e-01
-5.486683687220435951e-02,1.807663986168273618e-01
-1.748650274213164602e-01,-7.201094878587790959e-02
3.988067966331565462e-01,4.975533007165294230e-01
7.629750823699416040e-02,-5.725440948029041771e-02
-2.431662253545528382e-02,-1.119717676068257284e-01
3.205295228504673188e-01,2.964759788358892756e-01
-4.595815151360208017e-01,-5.922745591778799668e-01
