1.390904581321210642e-01,7.120443665158615598e-02,-7.576283346391837759e-02,-1.080847273246367535e-01,2.812739936386616235e-01,9.680233482730057903e-02,-1.544553483306498332e-01,-7.438081390259956849e-02,-1.488732962381096314e-01,1.224852870204832939e-01
-2.720603756188870737e-01,-3.223859462414312149e-02,-5.572033574235572828e-02,-1.081184939436541648e-01,-2.484975141973012613e-01,4.396466605234065628e-01,-7.307506671993910241e-02,-1.350199434690087796e-01,-5.557312955649913039e-02,5.594131383231061294e-01
-1.750685607746425496e-02,1.494762386401768950e-01,9.354392609850475937e-02,-4.710383596219681890e-02,-2.643446178675907393e-02,1.130714608081952316e-01,1.990304031300774434e-01,-4.568214996529242067e-02,-4.148540323823794208e-03,-8.517872004064207248e-02
-7.409706761661808555e-03,-8.409717000623792571e-02,-1.296146819490043289e-01,1.671950897791096152e-02,-2.668458910731713596e-01,-5.115291268869454760e-02,4.783359336058170402e-02,1.105778460330808788e-01,-5.670049439164761423e-02,-4.428417753678522972e-01
1.231677760245432351e-01,-1.687570945401731803e-01,6.195979618889050494e-02,-2.729920942372212472e-02,5.572230298417396588e-02,-1.949040017170784733e-01,-1.104129687719711955e-01,-4.848425049123602365e-02,4.296828986701377306e-02,-7.123999788579473691e-01
2.444328630041755768e-01,-4.235875192685945728e-02,-1.520988772875322970e-01,-1.936747069597643534e-01,-6.032086411794402442e-02,-1.828038938701962990e-01,6.405467786645720196e-02,3.549240559690904767e-02,8.136540909355631512e-02,-4.135322161502187344e-01
-1.966042324852801948e-01,1.292205776989550636e-01,-1.088095785376637231e-01,-7.839685494052127390e-02,2.216955196092233044e-02,1.926401150751584287e-02,4.698171925412059774e-02,-8.938558384016204172e-02,8.961753093678059834e-02,-5.327934647899980336e-02
2.285793044355311290e-02,-1.460350380237545320e-01,1.048863504159411736e-01,5.730814870311058684e-02,-2.202301776760179630e-01,-1.018611162453979951e-01,-1.993016041312266340e-02,-5.003615273231675625e-02,-8.227131204555862554e-02,-2.065475075066445787e-01
1.625732999686376468e-01,7.901875764672090796e-02,-8.954596186660981894e-02,-2.581625097163995491e-02,4.946031015332923858e-02,5.068519710278589913e-02,3.363513627045263549e-02,1.661308305939450738e-02,-6.275994942561455292e-02,-5.317449627670327306e-02
2.510798827935217803e-01,-1.531632521510195299e-01,-6.690223687691107535e-02,5.387782627859394324e-02,4.151032498467732146e-01,-1.016924952833994089e-01,3.115406531290505071e-02,1.357616332770101436e-02,-5.160974648009197807e-02,1.532120986639390614e-01
