1.589718652755666220e-02,1.481119509033664017e-02,1.589718652830577478e-02,1.481119509108575275e-02,8.925038825267723672e-03,8.380374887159000238e-03,6.972102469770626032e-03,6.430775321777623330e-03,4.513299666012427807e-08,4.478146617229054350e-08,9.952165006271001478e-11,9.993384336408905206e-11,0.000000000000000000e+00,0.000000000000000000e+00,7.491125362355221338e-13,7.491125362355221338e-13
1.481457317896853372e-02,1.482042333532862521e-02,1.481457317972047390e-02,1.482042333608056539e-02,8.386540957010184261e-03,8.390693882520823196e-03,6.427950142898532400e-03,6.429652607876370010e-03,8.198029284001212672e-08,7.674464437041897818e-08,9.876697764845152146e-11,1.002870612534171075e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.519405962350740809e-13,7.519405962350740809e-13
1.393248023887129830e-02,1.481275459273522638e-02,1.393248023963751005e-02,1.481275459350143812e-02,7.903652992077920408e-03,8.386564190001570898e-03,6.028751821981278777e-03,6.426102438119569646e-03,7.532551525370539607e-08,8.786418319149599170e-08,9.929684554646999904e-11,1.004308950045056807e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.662123115117555947e-13,7.662123115117555947e-13
1.540434436459095502e-02,1.481041095712922959e-02,1.540434436538791647e-02,1.481041095792619104e-02,8.646548950086336421e-03,8.385763941268579644e-03,6.757565025861042574e-03,6.424446668166598762e-03,2.302895934330362889e-07,2.002474107587209858e-07,9.905014235211500672e-11,1.002832926691562113e-10,0.000000000000000000e+00,0.000000000000000000e+00,7.969618414086543941e-13,7.969618414086543941e-13
1.433636386008029819e-02,1.455670702744868948e-02,1.433636386098673283e-02,1.455670702835512413e-02,7.911522040620668980e-03,8.258000228655108452e-03,6.423655243915527870e-03,6.297387747017552627e-03,1.186476363649990752e-06,1.318951624404987261e-06,9.918045017266997361e-11,1.001516245406902182e-10,0.000000000000000000e+00,0.000000000000000000e+00,9.064343879414494042e-13,9.064343879414494042e-13
1.263520696459787679e-02,1.286347512479973920e-02,1.263520696571106446e-02,1.286347512591292687e-02,7.159694201710385675e-03,7.399159551435144713e-03,5.471588280154428621e-03,5.460652774235635540e-03,3.924384027317474556e-06,3.662698831281812298e-06,9.870574500016823461e-11,1.002976758865543452e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.113187933510851871e-12,1.113187933510851871e-12
7.851451177028874809e-03,9.666882828512385339e-03,7.851451178351020327e-03,9.666882829834530858e-03,4.605900096373937921e-03,5.785122085516751847e-03,3.238348851875304940e-03,3.873814060792965443e-03,7.202132936773756214e-06,7.946580510329639065e-06,9.584285756840852205e-11,1.016923384330930462e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.322145170072126246e-12,1.322145170072126246e-12
7.047520413774692287e-03,7.533316478602837887e-03,7.047520415293028959e-03,7.533316480121174559e-03,4.361001188383963577e-03,4.678260373775887902e-03,2.673430897655467396e-03,2.841359515461756944e-03,1.308822556219529073e-05,1.369648733507785120e-05,1.021730660947817217e-10,1.020301145068300888e-10,0.000000000000000000e+00,0.000000000000000000e+00,1.518336358123528027e-12,1.518336358123528027e-12
7.382616899668144501e-03,7.127966289026279809e-03,7.382616901142098273e-03,7.127966290500233580e-03,4.646133410407404449e-03,4.467289334549591311e-03,2.699406717461754618e-03,2.626866660476619847e-03,3.707667348600209728e-05,3.381019474920841477e-05,9.831298386106848721e-11,9.925085995588927413e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.473954131660653529e-12,1.473954131660653529e-12
7.205631879827369482e-03,7.047291291310098238e-03,7.205631881319764231e-03,7.047291292802492987e-03,4.487305014727046432e-03,4.429481072888361883e-03,2.691239503574327421e-03,2.590671798046255934e-03,2.708726291771865652e-05,2.713832073875467788e-05,9.860827726218622025e-11,9.963672584609326445e-11,0.000000000000000000e+00,0.000000000000000000e+00,1.492395140166568976e-12,1.492395140166568976e-12
