-1.609295355737961827e-02
-3.967343644992925300e-02
1.839217502734908846e-02
4.796032616401423032e-02
-2.471415264518813867e-02
-3.123624301032092501e-02
1.916069744484566462e-02
3.272127749511508088e-02
2.755485455782979987e-02
-1.825801571054726583e-02
