3.669167400304362142e-02,1.750410171237421486e-01,2.097188975834232416e-01,-1.142797372359593139e-01,1.909189961280884085e-02,3.491159331437858337e-02,-2.348841676825146052e-02,1.860604410756476652e-03,1.759088368883516273e-01,1.834474035026830707e-01
-7.001200929433828990e-02,1.387556405181608610e-01,7.752528863624652544e-03,1.001653722541879371e-01,1.417218327148754564e-01,4.042468420215369895e-02,-2.918471125199800439e-02,1.307033811555387004e-01,-5.271643386689769256e-02,-7.291332298486735697e-02
-2.019832254918326256e-02,-4.810488062778967705e-02,-5.052538743212627026e-02,-4.306311250355367160e-02,-3.710068033666665769e-03,-5.324567758570752929e-02,-1.389091060385994059e-01,4.722099991722094464e-02,8.962996960652203082e-02,-1.528948055977736795e-02
1.920284237362901436e-02,1.085509842558521620e-01,-6.028284871907275272e-02,-6.121010202567413183e-02,1.166101786250015315e-01,4.160236292456829382e-02,1.218993470204977059e-01,-3.716370070869001035e-02,8.645391195991762590e-02,1.863629667009210344e-02
-4.341004173922877185e-02,-6.581828371459014226e-03,3.565151248845417342e-01,-5.398942057442637221e-01,3.814193552723437186e-01,-1.361399674990138864e-01,9.963000424082210649e-02,-1.271149420237421279e-01,-3.054448739808412333e-02,-2.339958188772727765e-01
-1.179791578218079007e-01,3.017712249170291863e-02,-7.930576192571522909e-03,-1.518482141796438471e-02,-3.954056110608843849e-02,1.815707820768382511e-02,-8.095069434286544796e-02,-2.464389941185409329e-04,5.541162802400510790e-02,1.948060450674549970e-01
1.033467557108212198e-01,-5.982956057757229384e-01,-9.890000330243306492e-02,2.727063512732199047e-01,2.202465500006310639e-01,-5.006368844328102502e-02,-9.000020774141458124e-02,-7.018732594522407442e-02,-9.786009045244960236e-02,-5.561785686997809952e-01
-1.035839933111216832e-01,-8.502837671596205071e-01,2.183024171141415351e-02,3.122840352992001800e-01,3.210807397003629937e-01,-1.188057224567980047e-01,-8.363031651937821720e-02,4.198012003594645686e-02,-1.978998759265099550e-01,-7.064055001095362885e-01
-1.912164155990024247e-02,-1.157129281082724115e-01,4.890012904103112068e-01,-8.348623531386449859e-01,3.947562125039999481e-01,2.662098816403117314e-03,-1.387269878506829611e-02,-1.760301640885961749e-01,-1.834273940157464533e-02,5.229590308304505469e-02
-1.598036569981107768e-01,2.884818583958099203e-01,-9.648188392200095220e-02,-7.221835415852023710e-02,-1.334322869144785595e-02,-4.839655879618361828e-02,-3.328718220197773858e-02,-7.478069091662832568e-02,8.141034511283062880e-02,3.057816233349591184e-01
