-2.261047390869068974e-01,-1.195978485269522246e-01,7.210550346673390287e-02,-2.649634512208759451e-02,-9.327813197833246806e-01,2.844005449810774744e-01,-7.212460042499094226e-02,1.744589027926067293e-01,5.480539473117677397e-03,-3.087037032349013721e-01
-1.925169456520961497e-02,6.461737600025242723e-02,-9.929536527360949272e-02,-6.498433802837159934e-02,-9.956111545896415560e-01,3.699792879230092146e-01,1.029637879794634836e-01,1.932902820765093621e-01,-1.573908512890856148e-01,-1.597372693268801214e-01
-2.535093966990995540e-01,-2.411017383212808729e-01,1.378960901853768135e-02,8.502344828677679822e-02,-9.204002189490864683e-02,9.977075618067371421e-02,-7.642838891989423011e-02,3.223676342030535880e-01,1.976448507125580789e-01,-9.207325050743851713e-02
1.317758880142758937e-01,2.829520479183088022e-01,-7.943091227142204391e-02,1.350444416205460185e-01,2.156343332167190985e-01,-5.737276351962981025e-01,9.424785640344584409e-03,1.803801394937131625e-02,-7.103623474862170994e-02,-8.334832280485607314e-02
-2.622972996851240524e-01,-9.088533164846084311e-01,-8.151376456760907330e-02,9.411972955123480700e-02,1.479929101923769807e-01,1.339582650613385106e-01,-1.565454628504970268e-03,2.958504543284507307e-02,1.326821069426274181e-02,-3.919128227504609652e-01
-7.955204802312916545e-02,-4.756786881991779681e-01,-2.237041401355390619e-02,2.452230017866602052e-01,1.623505367463657922e-01,-2.164965779522971812e-02,-2.345681970796118995e-02,1.672713410204585971e-01,1.222396871241690636e-01,-1.293829601385594608e-01
1.086438447370422083e-01,3.824869396518477682e-01,6.549832555943399526e-02,1.519042740062350461e-01,1.378618434110057411e-01,-4.452953061267099222e-01,1.008447095504879168e-02,-5.335455836559611920e-02,-6.098519203236357766e-02,-3.043166884660869487e-02
-4.131654484430243301e-01,-8.175286388936496840e-01,6.461593427604783724e-02,3.431078392792185072e-01,-9.382568946702017978e-03,-5.804127395505904313e-02,1.467611080606290030e-01,-3.881849269105421690e-02,-2.812057483681243419e-02,-3.600093023603047615e-01
-1.556783689299483520e-01,1.101716012356030588e-01,-7.656650717377103121e-02,5.723859611235304970e-03,1.473827868189025135e-02,1.505328620874118450e-01,4.541086820657200263e-02,-4.205973594552862155e-02,-8.549995702697509026e-02,6.223962802767376429e-02
7.002643947315612127e-02,2.073552045399263688e-01,-7.895302599068360072e-02,8.610934161814526311e-02,1.422176516383721057e-01,-5.445826225768205520e-01,-1.955758356646858653e-01,-5.075038994302780160e-02,-1.068307552377444763e-01,1.651358503611967399e-01
