9.465813745019184544e-02,-6.935913534608419140e-02,8.065851624018700872e-02,1.212750382021461626e-01,-1.011614094764863303e-01,1.388835232824161547e-01,-5.632614292497352924e-03,-1.602337282152609677e-01,4.959066883253687025e-02,5.977010810038314165e-02,4.497340599561695518e-01,2.797761848892258429e-01,-5.858838626839142638e-02,2.157456104759167548e-01,-5.255991954915879838e-02
-1.074817538041979159e-01,-2.950521739811249461e-02,2.540135117958641220e-01,6.744760182341921761e-02,-2.442799809793991250e-01,-5.126331342010287395e-02,1.635272237384899630e-01,-7.701886375565893117e-02,2.192091435141297617e-01,3.529252632718573035e-01,1.080329838073414428e-01,4.079813123096640015e-01,-2.424479738327948650e-02,2.303063301604901525e-01,-5.205245297764043294e-03
2.721188837235466451e-01,3.966495793871867986e-02,-5.002875001308405151e-02,4.581232162367667726e-01,2.066653147283235292e-01,5.003972934728018879e-02,-9.197274040472044887e-02,-7.459788290589761117e-02,-1.053400253158633115e-01,-1.544666595503783879e-01,-7.119148025652791145e-03,-8.543718034269684458e-02,8.172303377151640680e-02,1.408587579557241676e-01,-7.792661803383643671e-02
7.654374309551481570e-02,-3.196043661681660653e-02,1.744727561266136151e-01,-2.383739316853384360e-01,2.649037214182936931e-02,-1.249919782391721995e-01,-7.812783726174507559e-02,6.948442506305395339e-02,2.452057961497407512e-01,2.216062833842397661e-01,3.256464859587526184e-01,7.494352576815754841e-02,5.450961581816169549e-02,1.853252966260555690e-01,1.319831643191129722e-01
2.393276890944124047e-01,3.096493824750662371e-01,-1.775006990430504639e-01,3.880189386722051048e-01,-1.443475996530051500e-02,-7.604875369903862925e-02,-1.774751852224358273e-01,1.139210365353460069e-01,-5.022786377801372742e-02,-7.666181702599872416e-02,2.677135791177607735e-02,-1.307706837809448353e-01,1.633061317222954667e-01,3.198106767374895437e-02,-2.405432082928564766e-02
2.390925072081172536e-03,-4.978477916467031854e-03,1.985338959179522300e-02,7.435761077359609450e-02,2.214802297636451686e-02,2.682264807894541025e-02,-1.457426293577862575e-01,7.608861232511812678e-02,6.757163977071962979e-02,-1.944612617246212760e-01,-1.405898703310295636e-02,-1.890027763780627573e-03,-5.630181828319504034e-02,-4.533582221410103336e-02,-1.332082974070623038e-01
4.558744045989271410e-02,-1.633066568914659233e-01,5.207035306945086151e-02,1.381684821261982762e-02,-8.452567231984527141e-02,-1.494810189521460497e-01,8.158234300994274268e-02,2.320604611849502036e-02,1.100151241649381106e-01,-2.234064661953422126e-01,4.185698902065285165e-01,6.754738963832740417e-02,-1.587070823796589703e-01,2.532729083281848315e-01,-7.300184498078735040e-02
-1.119275143444849706e-02,2.678969103837659516e-01,3.058945693909757013e-01,-1.023754544920074117e-01,2.620652797027676062e-01,9.841386353029243569e-03,-5.463306412163419085e-02,-1.902410216090755224e-01,6.088505310829480655e-01,6.692498861402932375e-01,-3.858094931266876637e-01,4.986059014844188564e-01,4.198914496574401856e-01,1.016185940601650600e-01,-9.755019711889768852e-02
-8.309184606081262969e-02,-1.595866592220478858e-03,1.975422428258315766e-01,-2.930978937836266063e-01,1.609107479722663714e-01,6.573389769858130338e-02,5.971845571829657862e-02,6.417583239080197621e-02,2.533800964402365685e-01,2.023886894813940462e-01,3.769480168717246893e-01,1.150063905994837266e-01,-9.412729711852504955e-02,2.426472828677713953e-02,-9.293880213264116286e-02
-1.333148644782149173e-01,4.330858453361163124e-02,8.427172841481560261e-02,-1.667412846000499924e-02,-5.441262382657739011e-02,4.360675308620581142e-02,-7.803511339378683964e-03,-8.808878165253915260e-02,1.737055042707381924e-01,3.468070296629695293e-02,3.918130406962110415e-03,-3.379958926168340119e-03,7.013456581113212962e-02,2.426750053241503655e-02,1.601011296998350042e-01
