1.604961692046315003e-01,9.062584744708075679e-02,-5.078787803451646765e-02,-1.124938622635828465e-02,-1.382344259336275027e-01,3.184459052764357923e-01,7.339288276698684166e-02,2.259625565514671586e-01,1.684467307501831546e-01,-8.172051144278537349e-02,1.732645204526357952e-01,9.911411495732705412e-02,-3.596225618359057963e-01,-1.277624493300030285e-02,-1.585057359485307973e-02,-1.037917022834353997e-01,-1.112518951651771809e-01,1.511605461056523755e-02,9.772456350080876986e-02,-1.464998840227641486e-01
1.441419336949938401e-01,3.941877499984433597e-02,-5.261998079633445347e-02,7.400382449660433681e-02,4.836397753133017674e-02,1.346585112413359875e-01,7.673621682526418630e-02,4.826463037275652984e-02,1.334479859140973723e-01,-3.601479240440391694e-02,-1.989714783312097335e-01,4.704320272347258143e-03,-2.905293329723514922e-02,-3.088942248281454847e-02,-4.899719440386564318e-03,-7.205793039353135254e-02,-1.402574820106715706e-02,-6.332562467123879768e-02,-1.855734643218321100e-01,5.329591897780969201e-02
-2.666772117880064630e-03,5.185283448717536298e-02,-3.440256107872232544e-02,-3.434393405296231466e-02,-1.543360446546562792e-01,-1.431920828065273155e-01,-1.323441301147451898e-01,6.280174836970381369e-02,9.158486474377457165e-02,-6.833885052013222161e-02,-3.930904429618590351e-02,2.851796852559868728e-02,-8.431470934907721315e-02,-1.070321769553398694e-01,1.712681644377429813e-02,-7.191388548935943870e-02,1.227280104435658986e-03,1.304067349711294233e-01,-4.117932855071210901e-02,6.161932472986519221e-02
-1.521575411373225217e-01,-2.994638749517711598e-02,3.058220818287317178e-01,-4.512954227240861815e-02,-2.496125191295796644e-02,1.486939025206920340e-01,-1.210287274462594764e-01,1.180024496217230157e-01,2.072358218665381058e-01,2.755466746382123078e-01,-1.354155785951757229e-01,-1.199232675328504028e-01,1.276206496777276544e-01,-1.796494846520037547e-01,-6.618613767147937810e-02,1.141105068047529592e-01,-7.930948332559074887e-02,4.541949916564590184e-02,1.166380957408498925e-01,-8.613758138386319596e-02
-5.581036691260210514e-02,-1.051934111231798280e-01,-7.072134340663523144e-02,5.242671984166653865e-02,-1.503621993459229589e-01,-1.079826326964599265e-01,-8.910405163334676748e-02,2.406449791949234231e-03,-3.803120634817587498e-02,-2.986212613580167471e-02,-7.033802771738081883e-02,4.385753403308454562e-02,1.807523182893191194e-01,-1.328583933599401246e-01,-1.141256548128596372e-02,7.543933385926197832e-02,3.602053908583213726e-02,-9.749113533506763296e-03,-7.089607930058418328e-02,-1.495055535092231214e-01
4.101831586666615515e-02,1.731025951327282500e-02,2.958039943788656756e-01,-5.746403137687969981e-02,-1.388909137925344595e-01,1.419971496583987691e-01,-9.178907556323123718e-02,-1.737222694712719784e-01,8.823574971532870126e-02,2.889733122084325867e-01,3.013733828231119141e-02,-1.272916222920696117e-01,2.879664225816657153e-01,-5.827433230807441827e-02,-1.308658653883842116e-01,-5.527817982149435538e-02,-4.996484765746979362e-02,-2.288725730636255729e-01,-1.813398075974046730e-01,-1.790925236763875328e-01
1.254115435373243659e-01,-2.285989439166842899e-02,9.757032889416166269e-03,5.390979048814840968e-02,-8.401657172992253730e-02,-1.033257575376451826e-01,8.358527601768198090e-02,8.527421463591647322e-02,1.548051516546903317e-01,9.602400559717751832e-03,-8.776503609250189963e-02,6.145990637109392113e-02,-1.610716578426648060e-01,1.121145978492871786e-01,-9.225725652013973266e-02,5.046366067546249196e-02,-1.322768511299607097e-01,1.197476945353861538e-01,-1.151123218164633449e-01,5.886094424355527155e-02
2.575383315804763984e-01,5.366356919331283920e-02,9.689408843156917250e-02,-1.721374114707049235e-02,-5.519344281166542986e-03,1.259149039155754435e-01,2.177181090072630720e-01,1.608049400428475106e-01,5.170536947209663364e-02,1.431300479756415778e-01,4.086784904773379384e-02,2.861184312047961864e-01,-2.645986235314919388e-01,1.165328137009251364e-02,-9.172710090837493668e-02,1.044747904055736837e-01,-1.118577196995313439e-01,2.558605509508080078e-01,4.733021726269941165e-02,7.083533480109967251e-02
9.262649552278170995e-02,-2.328359138109424228e-02,2.148847330813342948e-01,2.602294636911293146e-01,-1.256372158405397454e-01,2.437548762890539289e-01,3.037159741462268636e-01,1.768608109130466177e-01,6.047508479576606255e-02,2.309675895528177925e-01,-7.311585674428133785e-02,1.881798581887818567e-01,2.319179765088530965e-01,3.115404214990771803e-01,-8.308998565759728727e-02,2.952925746974822963e-02,-5.871317328437741789e-02,1.654880298839289110e-01,-7.206431667347436981e-03,1.396820978226930021e-01
-8.615215284922037031e-02,-8.604769628128698666e-02,4.488326454037153135e-02,-7.867224409581392852e-02,-8.172188702832468288e-02,1.075404645908656712e-02,-3.881899669290009292e-02,1.880024731757418870e-03,4.726804359757935496e-03,-7.486700634611141714e-02,-5.259024676969038109e-02,1.194353085409262660e-01,8.408666790526134194e-02,5.976800034965758929e-02,1.732155185515733276e-01,6.903433688877490260e-02,-5.612332769090425111e-02,-1.011816145470667561e-01,-1.612353142304992840e-02,1.841743127415452694e-02
