1.379526786390728420e-02,1.481086179331149791e-02,1.379526786391369053e-02,1.481086179331790424e-02,7.834101051131239432e-03,8.378076980650022917e-03,5.961067319570552761e-03,6.432684577723169796e-03,2.328220681078218120e-10,2.932934928757697208e-10,9.926038342264969730e-08,9.994164481009138025e-08,0.000000000000000000e+00,0.000000000000000000e+00,6.406040681189779084e-15,6.406040681189779084e-15
1.533571853368497287e-02,1.481569699014254060e-02,1.533571853369137053e-02,1.481569699014893826e-02,8.504270324844248261e-03,8.382582870262391198e-03,6.831348932171434768e-03,6.433013981687498231e-03,2.178722594395810561e-10,3.606150870564447939e-10,9.905879702985418441e-08,9.977757756520750579e-08,0.000000000000000000e+00,0.000000000000000000e+00,6.398356965545284970e-15,6.398356965545284970e-15
1.474081385308077287e-02,1.481731624741784367e-02,1.474081385308716706e-02,1.481731624742423786e-02,8.344918245527554665e-03,8.379587109585756241e-03,6.395795475489754467e-03,6.437628534012865104e-03,5.932582700201704097e-10,5.890026017657472307e-10,9.953880519346306253e-08,1.000148166209771055e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.394575392412007603e-15,6.394575392412007603e-15
1.431882470821538300e-02,1.481687950560949332e-02,1.431882470822177719e-02,1.481687950561588751e-02,7.995715401395970742e-03,8.378266790596613015e-03,6.323008887638445139e-03,6.438512044526526965e-03,5.229297826524591947e-10,5.901583082660006958e-10,9.989625118476232459e-08,1.000803280451028423e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.393644826941968290e-15,6.393644826941968290e-15
1.507614087271567926e-02,1.481514751112313760e-02,1.507614087272207345e-02,1.481514751112953179e-02,8.494566793941869115e-03,8.376293400607363188e-03,6.581473460245255112e-03,6.438753242803337516e-03,6.509292120192699273e-10,7.332835591942295230e-10,9.996759934310694784e-08,1.001344288779132995e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.393624232261026002e-15,6.393624232261026002e-15
1.343447661559717642e-02,1.481815276956534831e-02,1.343447661560356714e-02,1.481815276957173903e-02,7.624970044807753006e-03,8.379740780385639895e-03,5.809405733844776737e-03,6.438311093637151365e-03,6.945292262979608841e-10,8.298314297918612764e-10,1.001424154213687233e-07,1.000657111279444471e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.391450692337473775e-15,6.391450692337473775e-15
1.458673438149993284e-02,1.482659190402125550e-02,1.458673438150632530e-02,1.482659190402764796e-02,8.214497752270391237e-03,8.385942332383135300e-03,6.372135468793996803e-03,6.440548288666653881e-03,7.906002681794491972e-10,8.728319814153995040e-10,1.003698352778478784e-07,1.004101394850723945e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.391961271953418793e-15,6.391961271953418793e-15
1.624614393775603710e-02,1.482394199070233461e-02,1.624614393776242782e-02,1.482394199070872533e-02,9.148745316875223771e-03,8.383866187887783691e-03,7.097299545875387916e-03,6.439974679219158567e-03,9.627090205357401249e-10,8.766657369409483483e-10,9.811229640640389386e-08,1.002469296545867885e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.391179352300536095e-15,6.391179352300536095e-15
1.490465810592055823e-02,1.481294535113551400e-02,1.490465810592694722e-02,1.481294535114190299e-02,8.346127567955431009e-03,8.375566918854878556e-03,6.558430049034298832e-03,6.437277537759174793e-03,7.018168486215776359e-10,7.091731596265026797e-10,9.978711397926321275e-08,1.001853483000245212e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.388992213011890762e-15,6.388992213011890762e-15
1.383818391691137017e-02,1.480988624335018329e-02,1.383818391691775916e-02,1.480988624335657228e-02,7.780967852807888288e-03,8.372773449507179763e-03,6.057116309562533135e-03,6.437011611637538655e-03,5.603448335535864814e-10,7.165221438009455203e-10,9.919419611604580769e-08,1.004656833213463232e-07,0.000000000000000000e+00,0.000000000000000000e+00,6.388672303333492008e-15,6.388672303333492008e-15
