-1.300262671906497192e-01,-1.016401479561913485e-01,-5.433642276218471345e-02,1.371660403354951763e-01,-5.146438770606073104e-02,9.952747142462373131e-03,-9.488783086079148610e-02,9.802903874032217746e-02,-1.106513620296415840e-01,1.080914558417575728e-02,-6.173448977752947833e-04,1.685581221008702335e-01,1.600614885210659977e-01,1.266779846135974441e-01,2.464983856125767953e-02
-1.145480227236783527e-01,1.503182906687230806e-02,-1.130018752786730862e-01,-4.605468112658211988e-02,1.490010149616635415e-01,-1.267728149187333508e-01,8.728880206500790051e-02,-1.374234566293697779e-01,-1.204037701637754136e-02,5.525592917721380143e-02,-5.996912159445277890e-02,1.190713158994353461e-02,-3.787669449654360032e-02,5.908896946117697668e-02,-4.305393605044199185e-02
-1.112646718350153857e-01,4.936747051603752184e-02,-1.072290941464516117e-01,1.795469035445826644e-01,-8.639982580095692533e-02,1.155661510480737869e-01,3.690124093323882137e-02,-9.418573778119701534e-02,-8.955831662886844236e-02,2.401710534988455228e-02,-2.797611516838495807e-02,4.066312414887639920e-02,1.309878645912784800e-01,3.864715435702761187e-02,-1.149788678625051908e-01
-3.914092248009437558e-02,3.824255277665836172e-02,4.644930094284297623e-02,-7.085258588182445638e-02,1.277827600699227295e-01,1.539973075573490557e-01,1.375797520196844481e-01,1.297882591577156821e-03,-2.256074476468497569e-02,1.421473217032395014e-02,-1.120082372589679409e-01,1.312503249609982547e-01,1.400977515681838537e-01,-1.314997585443826097e-02,2.060570183333118588e-02
2.925244281338254537e-02,6.415474830084931523e-02,8.324477930655420355e-02,4.729968347407438080e-04,-1.437676394160258310e-02,4.980541748483072184e-02,-4.698143388731684800e-02,8.060709499037913006e-02,-1.124239407627345838e-01,-1.023142378109642842e-01,-9.422276257944837974e-02,1.109629542414704295e-01,5.153601052253081738e-02,-2.307325867750322987e-02,-7.690807443832760326e-02
1.007687145381671312e-01,-6.693156677645953345e-02,-1.893258631208567799e-01,-1.320208604964255017e-01,-2.848705713013845175e-02,5.933167694083758131e-02,-8.116527797536912670e-02,6.627845633040299611e-02,6.690563091732753404e-03,6.054542037815936577e-03,-3.682649622078051910e-02,-1.305243888475271508e-01,6.324584096693344759e-02,-1.738444302977346367e-01,-6.845201554108694408e-02
3.392888136782657577e-02,-1.961418607332167940e-01,-3.467740070479671810e-02,-1.811774506418869224e-01,1.447850941952251169e-01,-2.988089195688983096e-02,-6.536766509234089029e-02,-1.220638271797323537e-01,-3.432647460458078392e-02,-1.165887802561087344e-01,3.524150225860111368e-02,-6.021406215818719647e-03,-1.219432809799107092e-01,-1.374025454198661289e-01,-3.824816835310183155e-02
-3.451001776367609158e-02,-9.266460478761059938e-02,-4.619457766390353687e-02,3.748935626531168640e-03,6.634106861924422838e-02,-4.109907726413073586e-02,3.916591790603753120e-02,-9.878979181403966039e-03,1.748128879981627470e-01,1.442358784710202069e-01,-1.769823989302858266e-02,-5.356996475575149380e-02,-6.247295373054393558e-02,-5.673838490084412434e-02,-1.211271077058651696e-02
8.446929626020391324e-02,2.175079568362640881e-02,6.577106255535518364e-02,9.123453638618743422e-02,5.444059920714326706e-02,-1.064693010977824927e-01,1.301636342778584587e-01,5.345862184292207633e-04,6.205599430666408622e-02,-8.641678373608835395e-02,1.023590902381585066e-01,-2.704496229110644329e-02,-3.830981335030879398e-02,-1.076739317286795755e-01,-4.571497836722961117e-02
-4.781961955366459405e-02,-1.047917340387472113e-01,1.981909796537855567e-02,1.385283475454874846e-01,3.322680927208458701e-02,-1.068891030019339800e-01,-6.636087410092082750e-02,-6.554496050452589262e-02,-4.550663276135875901e-02,2.437296224867030112e-02,-2.831100782669491306e-02,-1.661292519980415994e-01,7.717678736804679807e-02,-8.450064731891079872e-02,-2.840045098962973042e-03
3.661667458115876791e-03,-1.457752216395360734e-01,1.410490532860817804e-02,-9.085440173853437384e-02,-7.386244553348951525e-02,5.198392408371105278e-02,-5.675360132734935670e-02,-1.327448247306547979e-01,1.272804588406738491e-01,2.723803837744810316e-02,7.154082455328401868e-02,1.679544754655985794e-01,5.479055387308658792e-02,-9.651269189388771153e-02,1.241773671752402323e-02
-5.942984330533306048e-02,-1.194459093874574752e-02,8.636508165128603531e-02,-3.268542929992712676e-02,1.117253243466991286e-01,2.758343048888665244e-02,-1.133506732019620433e-01,1.309074343385660255e-01,1.051734280365935609e-01,-4.629733420246624417e-03,8.445159761636576723e-02,-4.071267076950211422e-02,-1.540511452069922571e-01,-1.145132242036800418e-01,4.494790381070350865e-02
1.370275355339658357e-02,-1.069601227506711133e-01,-1.341564633726945455e-01,5.928201169035733631e-02,8.684869454015009538e-02,-1.323602460714062290e-01,1.090382053792487427e-01,4.706076252562450823e-02,-3.198219612152534974e-02,-1.290655861489279632e-01,2.452984584551158934e-02,1.522526134983357912e-02,1.141103149414305074e-01,-5.891172544650327692e-02,1.325725949777277202e-01
-3.045770019371831297e-02,-9.995143090861265123e-02,-1.898711984554894150e-01,4.661017281372668852e-02,-3.257811106000033791e-02,7.769280126758100480e-02,-6.116221837096987024e-02,-5.872966434706794296e-03,-1.309729008878852963e-01,2.248692370317794537e-02,6.855749655165041534e-03,1.127865599254794472e-03,-4.746914955447489003e-03,2.646066258859090456e-02,-1.072506854504936824e-01
5.459050078084598523e-02,-4.557418690414904300e-02,-6.932872422881848629e-02,2.255715484733134338e-02,2.152532903858806607e-02,2.637728119181821304e-02,-6.884661585642157244e-02,-1.753036869629480757e-02,6.922824844381904319e-02,-7.896689871804518646e-02,-5.890231803290988527e-02,-9.678030038490342823e-02,1.088928909184680265e-02,-3.398083522239670612e-02,1.230518805639828073e-01
