-8.767638068668209828e-02,-1.093784845372480358e-01,2.177796056996705309e-01,2.599013207415932711e-02,2.889096053216006488e-01,3.387136961950211553e-03,-5.715698163553684791e-02,-1.441581016839779961e-01,3.084061921459865241e-01,-8.282410050972853141e-03,4.286569682396715875e-01,3.091297857505660440e-01,4.502645138243239337e-02,9.554839003009231446e-02,-6.369256240731273333e-02
-1.239529334007454242e-01,8.855326807103643116e-02,4.302250863201526748e-02,2.106879420782736476e-02,-9.113967142137850697e-02,2.331754022447370123e-01,9.565937480732519815e-02,1.373313236322915298e-01,-1.911593315002973748e-01,5.058122160765462505e-01,-2.220425327699337148e-01,3.481442661692827657e-03,3.309479784853398554e-01,-9.307426279750449782e-02,4.082050114006196551e-01
-8.152729373658773593e-02,9.924024679709414487e-02,-3.194297869231389059e-02,-1.226795231368889433e-01,3.642439610320364479e-03,3.322294302351631590e-01,5.719869938330680581e-01,-1.383142776635019333e-01,-1.365588362212354634e-01,1.789981406837860278e-01,-3.097879812631738616e-01,-1.340193728416492203e-01,6.858680302106259230e-01,4.791912686309669767e-02,1.526264546020670576e-01
-2.832360606129942504e-02,-2.908574608923466046e-02,3.820468892675681349e-01,-1.672305986965001157e-01,5.541619013449792241e-01,-2.158852361396522146e-01,-1.991480476502258679e-01,-1.399637776866017452e-02,6.331084318608368733e-01,-1.423687873030349271e-01,3.956331468101361715e-01,4.806449866900118773e-01,-4.086849531946228908e-01,-2.263998567699139833e-02,-3.249974467183092686e-01
1.378750788444434716e-01,6.027506552471433715e-02,4.551057409525721686e-01,5.766378311147530439e-02,7.113851461120470621e-01,-3.254649649328085759e-01,-6.197084170754407761e-01,9.099551566205512643e-01,7.400045250054448909e-01,-2.855110263166096840e-02,5.686581461377000490e-01,-1.638211726665631529e-01,-4.460830183450065212e-01,-6.295677996967853629e-02,2.310320024411264550e-01
3.710189802897014694e-02,-2.035946869825392691e-01,-4.403156981775949164e-02,-1.378222707713751827e-01,-1.374584572966227047e-01,3.438364990628687279e-01,5.743841498239210530e-01,-4.211731277658996575e-01,-4.036509710341598112e-01,4.507980445633212874e-01,-1.906145663671385548e-01,1.615996547411681639e-01,6.183321998638576789e-01,-1.272957653708850778e-01,-1.770044098085832296e-02
4.069657522022730733e-02,-6.000784835650435634e-02,-9.268330690472324773e-02,-5.301789378499244948e-02,-1.315372442911372924e-02,-5.920929661897461616e-02,6.842377454694384409e-02,3.692624761425460089e-02,-6.100615008352308632e-02,3.757798836136545112e-02,-1.602763382498956224e-02,-4.437766173280987755e-03,-5.090704526872769781e-02,6.747792222732400258e-02,-2.480487109182860639e-02
-1.114632518737005695e-01,-7.216794350971590666e-02,3.587138264212368921e-01,-6.264402917062243670e-02,1.986641473867233054e-01,-1.027085903868632799e-01,-1.032256897337306967e-01,-2.598771707490387106e-01,3.813056793778681342e-01,-3.969569479735077233e-01,4.765415404994097215e-01,5.934980852515888694e-01,-2.192700253736603877e-01,4.742548299051873445e-02,-2.605887465869906050e-01
-9.395963943422358522e-02,4.237058615380986937e-02,2.062575078962270991e-01,6.934425489023670654e-03,5.178794693163387697e-01,1.390706534716967258e-01,4.887795464955825286e-01,6.086112929884204270e-01,4.131943142644788902e-01,4.266483882358969026e-01,-2.707148891064022345e-01,-1.343530314292596672e-01,1.683260121067452486e-01,1.093567950935314670e-01,4.969062468026570478e-01
-6.706987219194138206e-02,1.199212542578097368e-01,4.172513184458652158e-01,-6.946911627844026826e-02,2.286017629257672823e-01,-6.415286306042022879e-02,7.005880473471072165e-03,1.754469056978571473e-01,3.969133934578450984e-01,1.237652081922236726e-02,4.686804482808643590e-01,2.688147010557792593e-01,-2.075966072300844956e-01,-8.482762218085314332e-02,-1.187702177581253654e-01
