1.435766564980418478e-02,1.481174624461373962e-02,1.435766564983892955e-02,1.481174624464848440e-02,8.082964120651410511e-03,8.378455377854870587e-03,6.274701122785073491e-03,6.433290439353631096e-03,4.063676996805511241e-10,4.274052380297351055e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.474400201620401490e-14,3.474400201620401490e-14
1.466331803226352676e-02,1.481795644538178892e-02,1.466331803229824031e-02,1.481795644541650248e-02,8.288407503872621818e-03,8.390299121282305747e-03,6.374910225350509212e-03,6.427657008189176582e-03,3.030403951153702629e-10,3.159103065202215968e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.471425337964239888e-14,3.471425337964239888e-14
1.525607874139172683e-02,1.481663619614531288e-02,1.525607874142642650e-02,1.481663619618001256e-02,8.590200057171846343e-03,8.390038286249953264e-03,6.665878180795592120e-03,6.426597368371894659e-03,5.034242887478949359e-10,5.415234645118679361e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.470024175969297580e-14,3.470024175969297580e-14
1.423660775060184465e-02,1.482046676007517383e-02,1.423660775063654259e-02,1.482046676010987177e-02,8.036105162312658090e-03,8.393130836003069237e-03,6.200502019505101624e-03,6.427335327667357823e-03,5.687840837214211098e-10,5.964047467716641948e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.469773428179612022e-14,3.469773428179612022e-14
1.463910101393240369e-02,1.481769961036768710e-02,1.463910101396710163e-02,1.481769961040238504e-02,8.247213550780641347e-03,8.389287921503851136e-03,6.391887263579791416e-03,6.428411467847191738e-03,1.995719715278686385e-10,2.210166449960315995e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.469718524843595402e-14,3.469718524843595402e-14
1.574478371536181323e-02,1.481399312722951091e-02,1.574478371539651117e-02,1.481399312726420711e-02,8.836042727189864429e-03,8.387161639175425010e-03,6.908740787165326865e-03,6.426831279835889740e-03,2.010066197945433281e-10,2.082181969749797952e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.469700942594453890e-14,3.469700942594453890e-14
1.363210274142548882e-02,1.481308203151538577e-02,1.363210274146018676e-02,1.481308203155008371e-02,7.669784251394537802e-03,8.386357114105968263e-03,5.962318319473138353e-03,6.426724732506857232e-03,1.705578127947688398e-10,1.849025599978668374e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.469737497098751886e-14,3.469737497098751886e-14
1.484268382899410314e-02,1.481309435891924389e-02,1.484268382902880108e-02,1.481309435895394183e-02,8.374477659005790872e-03,8.385660953915933732e-03,6.468206003058133390e-03,6.427433233714958602e-03,1.669301796116988663e-10,1.712883509677200733e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.469858567948220634e-14,3.469858567948220634e-14
1.477817788895773553e-02,1.481182637090344874e-02,1.477817788899243694e-02,1.481182637093815015e-02,8.314664474368146582e-03,8.385192211107965823e-03,6.463513267151306876e-03,6.426633998265239740e-03,1.474382814882530176e-10,1.615302424056778917e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.470101555354820326e-14,3.470101555354820326e-14
1.561543634420378690e-02,1.481517667047355276e-02,1.561543634423849178e-02,1.481517667050825764e-02,8.779695444086356784e-03,8.387285026083808256e-03,6.835740750933542650e-03,6.427891498716414333e-03,1.491838875392862135e-10,1.456733299601239968e-10,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.470417103514656784e-14,3.470417103514656784e-14
